REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mapped_sorted.bam
3_NA_peak_13649_lociStitched	19	57804138	57819915	3	6	4346.5635
4_NA_peak_18971_lociStitched	4	1855922	1871680	4	8	5505.8452
3_NA_peak_12257_lociStitched	19	909812	925560	3	6	5714.9492
4_NA_peak_26784_lociStitched	X	77895207	77910953	4	8	4961.5646
3_NA_peak_12751_lociStitched	19	16133953	16149556	3	6	12558.8547
4_NA_peak_26200_lociStitched	X	1452715	1468295	4	8	7305.462
5_NA_peak_4287_lociStitched	11	6603426	6619006	5	10	10634.908
4_NA_peak_15645_lociStitched	20	1803483	1819031	4	8	4665.9548
4_NA_peak_6745_lociStitched	12	120710614	120726128	4	8	7629.7852
5_NA_peak_21645_lociStitched	6	33410214	33425665	5	10	6470.8788
3_NA_peak_17285_lociStitched	22	49960616	49976061	3	6	7107.789
4_NA_peak_16527_lociStitched	21	34511303	34526745	4	8	5681.1118
3_NA_peak_10055_lociStitched	16	69381021	69396443	3	6	8227.637
3_NA_peak_13232_lociStitched	19	44607642	44623024	3	6	5439.0752
3_NA_peak_8093_lociStitched	14	76947069	76962441	3	6	5407.8696
3_NA_peak_4709_lociStitched	11	62694523	62709881	3	6	7563.815
3_NA_peak_24347_lociStitched	8	101962340	101977667	3	6	8721.063
4_NA_peak_21254_lociStitched	6	14108954	14124271	4	8	4532.3003
3_NA_peak_21615_lociStitched	6	32838656	32853949	3	6	10943.6708
5_NA_peak_4316_lociStitched	11	9569415	9584682	5	10	7186.1769
5_NA_peak_2047_lociStitched	1	156490419	156505681	5	10	16829.4074
3_NA_peak_26960_lociStitched	X	134821443	134836686	3	6	2065.4265
3_NA_peak_672_lociStitched	1	31155442	31170646	3	6	4576.404
5_NA_peak_7666_lociStitched	14	24132455	24147654	5	10	8015.9526
4_NA_peak_9183_lociStitched	15	90650509	90665661	4	8	5403.2032
4_NA_peak_10470_lociStitched	17	7205124	7220268	4	8	14533.6968
3_NA_peak_24227_lociStitched	8	95130486	95145614	3	6	13286.9224
4_NA_peak_24940_lociStitched	8	143383542	143398667	4	8	6676.175
3_NA_peak_24781_lociStitched	8	132760508	132775586	3	6	11732.1918
4_NA_peak_2995_lociStitched	10	3820808	3835862	4	8	3849.3078
3_NA_peak_24510_lociStitched	8	113787868	113802910	3	6	7493.9244
4_NA_peak_12643_lociStitched	19	12722350	12737391	4	8	12199.7551
4_NA_peak_18903_lociStitched	3	196553861	196568875	4	8	7864.3332
3_NA_peak_22341_lociStitched	6	135176990	135191998	3	6	8802.192
5_NA_peak_16224_lociStitched	20	53608922	53623926	5	10	12189.2496
4_NA_peak_8564_lociStitched	15	41402319	41417298	4	8	4408.3197
3_NA_peak_11731_lociStitched	17	83193559	83208534	3	6	5694.9925
5_NA_peak_12345_lociStitched	19	2770807	2785782	5	10	11151.8825
3_NA_peak_25503_lociStitched	9	93083091	93098063	3	6	6553.2444
3_NA_peak_17292_lociStitched	22	50186200	50201132	3	6	3934.582
3_NA_peak_15685_lociStitched	20	3781234	3796011	3	6	2993.8202
4_NA_peak_6197_lociStitched	12	56103990	56118672	4	8	11855.715
3_NA_peak_9564_lociStitched	16	18790016	18804694	3	6	6249.8924
3_NA_peak_7556_lociStitched	13	113491554	113506231	3	6	4265.1362
5_NA_peak_17308_lociStitched	22	50525397	50540051	5	10	8496.3892
3_NA_peak_23697_lociStitched	8	42265664	42280312	3	6	16164.068
4_NA_peak_1698_lociStitched	1	125167908	125182554	4	8	39369.9126
5_NA_peak_11452_lociStitched	17	72407047	72421665	5	10	9656.6508
4_NA_peak_24879_lociStitched	8	141149985	141164541	4	8	20643.3192
5_NA_peak_21028_lociStitched	5	179806509	179821055	5	10	6152.958
3_NA_peak_22231_lociStitched	6	116450306	116464834	3	6	10907.6224
4_NA_peak_13115_lociStitched	19	39431295	39445791	4	8	7703.1744
3_NA_peak_21170_lociStitched	6	7140978	7155420	3	6	9463.8426
3_NA_peak_12405_lociStitched	19	4328905	4343288	3	6	3433.2221
5_NA_peak_21646_lociStitched	6	33571111	33585465	5	10	6810.973
3_NA_peak_514_lociStitched	1	25232917	25247270	3	6	9708.3692
3_NA_peak_22031_lociStitched	6	85450466	85464766	3	6	6659.51
3_NA_peak_19869_lociStitched	4	155667610	155681903	3	6	8817.3517
3_NA_peak_15718_lociStitched	20	5112941	5127223	3	6	6526.874
5_NA_peak_10342_lociStitched	17	1710214	1724461	5	10	9491.3514
3_NA_peak_13340_lociStitched	19	47507643	47521887	3	6	9683.0712
3_NA_peak_4756_lociStitched	11	64226527	64240770	3	6	5664.4411
4_NA_peak_7538_lociStitched	13	112574120	112588357	4	8	8422.6092
4_NA_peak_21670_lociStitched	6	34657749	34671902	4	8	7519.4889
5_NA_peak_356_lociStitched	1	15835579	15849722	5	10	12069.6362
4_NA_peak_5044_lociStitched	11	73980761	73994850	4	8	8388.5906
3_NA_peak_1430_lociStitched	1	94720905	94734992	3	6	5665.7914
3_NA_peak_314_lociStitched	1	12153048	12167106	3	6	6129.288
5_NA_peak_6587_lociStitched	12	108731040	108745089	5	10	6295.3569
6_NA_peak_10015_lociStitched	16	67660044	67674083	6	12	6658.6977
4_NA_peak_14687_lociStitched	2	111439574	111453604	4	8	7709.485
3_NA_peak_24846_lociStitched	8	140104822	140118849	3	6	9302.7064
5_NA_peak_7335_lociStitched	13	52617118	52631094	5	10	5883.896
4_NA_peak_11156_lociStitched	17	48541673	48555633	4	8	6483.024
3_NA_peak_3080_lociStitched	10	11165748	11179702	3	6	15163.8118
4_NA_peak_6441_lociStitched	12	92145505	92159418	4	8	5010.0713
5_NA_peak_6135_lociStitched	12	53366494	53380373	5	10	9359.9976
5_NA_peak_12715_lociStitched	19	14370420	14384259	5	10	16043.5527
4_NA_peak_27020_lociStitched	X	153971643	153985478	4	8	6988.0585
6_NA_peak_875_lociStitched	1	40373924	40387716	6	12	16291.1104
3_NA_peak_1807_lociStitched	1	148620634	148634416	3	6	7930.1628
4_NA_peak_16728_lociStitched	21	46458543	46472305	4	8	4516.6884
3_NA_peak_16734_lociStitched	21	46621606	46635365	3	6	10949.4122
5_NA_peak_23633_lociStitched	8	30082060	30095813	5	10	10471.5342
3_NA_peak_4579_lociStitched	11	47393671	47407381	3	6	13461.849
3_NA_peak_24156_lociStitched	8	89550593	89564271	3	6	8258.7764
3_NA_peak_26892_lociStitched	X	119679303	119692907	3	6	9981.2548
3_NA_peak_9760_lociStitched	16	30558187	30571753	3	6	6995.9862
4_NA_peak_16817_lociStitched	22	20495478	20509036	4	8	5363.5448
3_NA_peak_19210_lociStitched	4	40303085	40316640	3	6	11719.653
4_NA_peak_14160_lociStitched	2	55099788	55113316	4	8	9136.8112
3_NA_peak_2208_lociStitched	1	167616908	167630431	3	6	10086.8057
3_NA_peak_11069_lociStitched	17	44187077	44200535	3	6	9269.8704
3_NA_peak_5957_lociStitched	12	41326142	41339600	3	6	3842.259
3_NA_peak_3629_lociStitched	10	73772377	73785827	3	6	5367.895
3_NA_peak_21567_lociStitched	6	31652864	31666270	3	6	9790.4018
5_NA_peak_6783_lociStitched	12	121789680	121803079	5	10	18518.7579
4_NA_peak_1747_lociStitched	1	145858854	145872248	4	8	2530.1266
3_NA_peak_7583_lociStitched	14	20609906	20623263	3	6	6769.3276
4_NA_peak_12634_lociStitched	19	12482348	12495698	4	8	5619.015
3_NA_peak_2448_lociStitched	1	198775922	198789270	3	6	6537.8504
3_NA_peak_969_lociStitched	1	44472932	44486279	3	6	7785.3051
3_NA_peak_19993_lociStitched	4	184733894	184747239	3	6	3672.544
3_NA_peak_9866_lociStitched	16	48610544	48623870	3	6	5462.3274
3_NA_peak_17196_lociStitched	22	43115864	43129184	3	6	7291.368
3_NA_peak_17810_lociStitched	3	49120544	49133842	3	6	5668.9374
3_NA_peak_22982_lociStitched	7	56051274	56064557	3	6	2033.6273
3_NA_peak_2598_lociStitched	1	209756653	209769929	3	6	6132.1844
3_NA_peak_3870_lociStitched	10	100987279	101000543	3	6	8975.7488
3_NA_peak_8148_lociStitched	14	87993020	88006276	3	6	5583.4272
3_NA_peak_1687_lociStitched	1	124673236	124686491	3	6	829.763
3_NA_peak_1934_lociStitched	1	153658817	153672063	3	6	5938.1818
3_NA_peak_24793_lociStitched	8	133328719	133341936	3	6	4017.968
3_NA_peak_12327_lociStitched	19	2329009	2342225	3	6	6700.512
3_NA_peak_10169_lociStitched	16	81444642	81457840	3	6	5272.601
3_NA_peak_3887_lociStitched	10	101818237	101831400	3	6	4283.2402
3_NA_peak_13024_lociStitched	19	35745250	35758405	3	6	9628.1445
3_NA_peak_19693_lociStitched	4	122675108	122688255	3	6	4029.5555
3_NA_peak_17022_lociStitched	22	36861161	36874271	3	6	4356.453
3_NA_peak_6093_lociStitched	12	51814662	51827767	3	6	5808.136
3_NA_peak_25077_lociStitched	9	5832646	5845745	3	6	3620.5636
5_NA_peak_593_lociStitched	1	27659986	27673060	5	10	8383.0488
3_NA_peak_11549_lociStitched	17	76515401	76528463	3	6	5631.0282
3_NA_peak_2862_lociStitched	1	235879874	235892901	3	6	3690.5491
3_NA_peak_1857_lociStitched	1	150255715	150268733	3	6	2607.5054
3_NA_peak_7860_lociStitched	14	55265373	55278388	3	6	7281.8925
3_NA_peak_4278_lociStitched	11	6377648	6390661	3	6	2460.7583
4_NA_peak_7311_lociStitched	13	51601622	51614613	4	8	4366.2751
4_NA_peak_25766_lociStitched	9	126720300	126733278	4	8	5746.6584
3_NA_peak_8165_lociStitched	14	89416780	89429757	3	6	5774.765
3_NA_peak_9179_lociStitched	15	90388441	90401415	3	6	12492.6646
4_NA_peak_6680_lociStitched	12	113208780	113221750	4	8	3154.304
3_NA_peak_22617_lociStitched	6	159968810	159981760	3	6	1222.48
3_NA_peak_15378_lociStitched	2	218216879	218229823	3	6	10365.5552
3_NA_peak_25069_lociStitched	9	5437515	5450456	3	6	2826.3144
3_NA_peak_5072_lociStitched	11	75802550	75815485	3	6	4379.791
3_NA_peak_4763_lociStitched	11	64304862	64317793	3	6	4706.884
3_NA_peak_24885_lociStitched	8	141266236	141279166	3	6	5159.07
3_NA_peak_4953_lociStitched	11	68942767	68955695	3	6	4456.2816
4_NA_peak_17875_lociStitched	3	52109592	52122515	4	8	7919.2144
3_NA_peak_24395_lociStitched	8	103325264	103338172	3	6	7924.2212
3_NA_peak_15426_lociStitched	2	223944946	223957848	3	6	3140.3468
3_NA_peak_18095_lociStitched	3	101561614	101574510	3	6	6175.8944
3_NA_peak_20093_lociStitched	5	18098587	18111480	3	6	7267.7841
3_NA_peak_5299_lociStitched	11	112074193	112087086	3	6	4977.9873
4_NA_peak_21558_lociStitched	6	31575098	31587989	4	8	8616.3444
4_NA_peak_23450_lociStitched	7	150365789	150378679	4	8	9016.555
3_NA_peak_13201_lociStitched	19	43563235	43576123	3	6	7379.6688
3_NA_peak_6977_lociStitched	13	21364564	21377399	3	6	3892.8555
3_NA_peak_20971_lociStitched	5	177299866	177312696	3	6	6481.716
3_NA_peak_4587_lociStitched	11	47578875	47591702	3	6	5601.5509
4_NA_peak_17381_lociStitched	3	9890284	9903110	4	8	8719.1148
3_NA_peak_4134_lociStitched	10	132576135	132588950	3	6	1412.213
3_NA_peak_15542_lociStitched	2	237591291	237604106	3	6	4726.172
4_NA_peak_13052_lociStitched	19	36838210	36851024	4	8	4384.9508
3_NA_peak_24369_lociStitched	8	102601626	102614436	3	6	3800.727
4_NA_peak_12798_lociStitched	19	17498962	17511767	4	8	6177.132
3_NA_peak_23553_lociStitched	8	12754318	12767119	3	6	3951.6687
4_NA_peak_8169_lociStitched	14	89616905	89629700	4	8	7153.6845
3_NA_peak_11544_lociStitched	17	76481077	76493870	3	6	6693.2976
3_NA_peak_10256_lociStitched	16	88650737	88663516	3	6	2813.9358
4_NA_peak_23256_lociStitched	7	104944810	104957585	4	8	7555.135
5_NA_peak_15480_lociStitched	2	231544794	231557561	5	10	9937.8328
4_NA_peak_23691_lociStitched	8	42140595	42153361	4	8	11904.295
3_NA_peak_547_lociStitched	1	26306412	26319161	3	6	11606.6896
3_NA_peak_17105_lociStitched	22	39519844	39532593	3	6	9362.8656
3_NA_peak_611_lociStitched	1	27931500	27944244	3	6	7800.6024
5_NA_peak_774_lociStitched	1	36149390	36162130	5	10	26714.506
3_NA_peak_19161_lociStitched	4	37977719	37990458	3	6	7573.3355
3_NA_peak_5514_lociStitched	12	389124	401834	3	6	3815.542
3_NA_peak_8098_lociStitched	14	77028113	77040819	3	6	9429.1226
3_NA_peak_4228_lociStitched	11	2826052	2838758	3	6	3755.8936
3_NA_peak_18475_lociStitched	3	141864141	141876844	3	6	3898.5507
3_NA_peak_21410_lociStitched	6	26273320	26286017	3	6	5667.9408
3_NA_peak_18866_lociStitched	3	194867878	194880572	3	6	3437.5352
4_NA_peak_545_lociStitched	1	26278474	26291167	4	8	15018.3576
3_NA_peak_6428_lociStitched	12	89709192	89721878	3	6	5862.2006
3_NA_peak_21370_lociStitched	6	25167123	25179803	3	6	7988.4
3_NA_peak_11344_lociStitched	17	63621750	63634422	3	6	4594.8672
4_NA_peak_23066_lociStitched	7	75611915	75624572	4	8	3640.1532
4_NA_peak_4074_lociStitched	10	125147570	125160221	4	8	7819.5831
3_NA_peak_22899_lociStitched	7	37342534	37355177	3	6	4273.334
3_NA_peak_15262_lociStitched	2	201116401	201129043	3	6	12399.2736
4_NA_peak_22077_lociStitched	6	90284538	90297171	4	8	3890.964
3_NA_peak_2885_lociStitched	1	243255265	243267890	3	6	8624.1375
3_NA_peak_23223_lociStitched	7	101239463	101252087	3	6	4316.1456
3_NA_peak_25560_lociStitched	9	99720631	99733252	3	6	2736.2328
3_NA_peak_23647_lociStitched	8	33472755	33485372	3	6	1877.4096
3_NA_peak_24158_lociStitched	8	89631545	89644158	3	6	9735.9747
4_NA_peak_19175_lociStitched	4	38655034	38667642	4	8	9938.8864
3_NA_peak_7777_lociStitched	14	49586193	49598784	3	6	5631.9543
7_NA_peak_4160_lociStitched	11	308558	321149	7	14	8098.5312
4_NA_peak_22333_lociStitched	6	135054622	135067212	4	8	4239.053
4_NA_peak_21696_lociStitched	6	35719256	35731840	4	8	5380.9184
3_NA_peak_3916_lociStitched	10	102773763	102786330	3	6	9249.312
3_NA_peak_16362_lociStitched	21	5094797	5107348	3	6	2993.4135
3_NA_peak_10972_lociStitched	17	41918177	41930727	3	6	3329.515
3_NA_peak_5080_lociStitched	11	76380890	76393425	3	6	6207.332
4_NA_peak_23903_lociStitched	8	60899647	60912176	4	8	10826.3089
4_NA_peak_10534_lociStitched	17	8210854	8223382	4	8	6968.0736
3_NA_peak_17146_lociStitched	22	41204977	41217503	3	6	3971.9946
3_NA_peak_3521_lociStitched	10	62804666	62817189	3	6	3364.9301
3_NA_peak_22290_lociStitched	6	127939192	127951710	3	6	4228.5804
3_NA_peak_4801_lociStitched	11	65169569	65182086	3	6	3006.5834
3_NA_peak_6183_lociStitched	12	55817524	55830030	3	6	4385.8542
3_NA_peak_4247_lociStitched	11	3422859	3435362	3	6	1361.5767
3_NA_peak_21784_lociStitched	6	42770785	42783282	3	6	17070.902
2_NA_peak_8946_lociStitched	15	73982600	73995097	2	4	5491.1818
2_NA_peak_24433_lociStitched	8	105572685	105585178	2	4	8024.2539
2_NA_peak_12756_lociStitched	19	16185739	16198231	2	4	4268.5164
4_NA_peak_5703_lociStitched	12	9636150	9648639	4	8	5959.7508
4_NA_peak_1161_lociStitched	1	59008261	59020746	4	8	4438.4175
2_NA_peak_23289_lociStitched	7	108198858	108211338	2	4	1186.848
3_NA_peak_9321_lociStitched	16	636550	649025	3	6	3954.575
3_NA_peak_15809_lociStitched	20	17557828	17570296	3	6	7207.7508
2_NA_peak_2824_lociStitched	1	233327934	233340390	2	4	1532.088
4_NA_peak_3041_lociStitched	10	6580116	6592572	4	8	9310.86
2_NA_peak_16535_lociStitched	21	34570063	34582516	2	4	3526.6896
3_NA_peak_15211_lociStitched	2	196158735	196171186	3	6	9811.388
3_NA_peak_15661_lociStitched	20	2652146	2664587	3	6	5491.4574
2_NA_peak_4003_lociStitched	10	114767984	114780424	2	4	2695.748
2_NA_peak_19193_lociStitched	4	39353727	39366161	2	4	5203.629
2_NA_peak_18647_lociStitched	3	161105090	161117524	2	4	2585.0286
3_NA_peak_14828_lociStitched	2	131093227	131105661	3	6	5341.6464
2_NA_peak_22563_lociStitched	6	157021259	157033691	2	4	4173.4224
3_NA_peak_26358_lociStitched	X	20362674	20375104	3	6	8314.427
3_NA_peak_17084_lociStitched	22	39008921	39021344	3	6	5441.274
2_NA_peak_17202_lociStitched	22	43319339	43331761	2	4	2235.96
4_NA_peak_2320_lociStitched	1	179217570	179229992	4	8	4591.1712
3_NA_peak_17975_lociStitched	3	69080162	69092582	3	6	7414.74
2_NA_peak_21298_lociStitched	6	16700707	16713119	2	4	4887.8456
4_NA_peak_22931_lociStitched	7	41870114	41882519	4	8	3135.984
2_NA_peak_3700_lociStitched	10	86400332	86412734	2	4	2712.3174
2_NA_peak_8057_lociStitched	14	75051211	75063610	2	4	2662.0653
2_NA_peak_18611_lociStitched	3	158097785	158110182	2	4	1067.3817
3_NA_peak_4517_lociStitched	11	43868582	43880970	3	6	1266.0536
4_NA_peak_13530_lociStitched	19	53867335	53879722	4	8	12565.3728
4_NA_peak_21175_lociStitched	6	7312421	7324806	4	8	4345.8965
3_NA_peak_1356_lociStitched	1	86914248	86926630	3	6	3973.3838
2_NA_peak_8191_lociStitched	14	90803568	90815950	2	4	5287.114
3_NA_peak_26508_lociStitched	X	42942685	42955066	3	6	7908.9828
3_NA_peak_13185_lociStitched	19	42242504	42254885	3	6	10331.9445
2_NA_peak_2947_lociStitched	1	248826506	248838880	2	4	7085.3524
2_NA_peak_16081_lociStitched	20	41657733	41670107	2	4	2044.1848
2_NA_peak_4320_lociStitched	11	9601263	9613635	2	4	2561.004
4_NA_peak_27042_lociStitched	X	154478719	154491075	4	8	2442.7812
2_NA_peak_10685_lociStitched	17	21310549	21322899	2	4	2820.74
2_NA_peak_8929_lociStitched	15	72462225	72474574	2	4	13038.0742
3_NA_peak_12823_lociStitched	19	18192525	18204872	3	6	2949.6983
4_NA_peak_23208_lociStitched	7	100693881	100706217	4	8	1704.8352
2_NA_peak_5340_lociStitched	11	117315632	117327967	2	4	3006.0395
3_NA_peak_7195_lociStitched	13	45329332	45341665	3	6	9242.3502
3_NA_peak_23076_lociStitched	7	76291414	76303735	3	6	2721.7089
2_NA_peak_25011_lociStitched	8	144675303	144687621	2	4	3346.8006
4_NA_peak_11176_lociStitched	17	49676096	49688412	4	8	12594.3416
3_NA_peak_1318_lociStitched	1	84066138	84078448	3	6	2730.358
4_NA_peak_26587_lociStitched	X	47529503	47541799	4	8	6031.188
3_NA_peak_13158_lociStitched	19	41297988	41310282	3	6	14890.4928
2_NA_peak_2233_lociStitched	1	169326475	169338767	2	4	4450.9332
2_NA_peak_11093_lociStitched	17	45135785	45148075	2	4	6079.863
3_NA_peak_3972_lociStitched	10	110859815	110872101	3	6	8171.4186
3_NA_peak_5595_lociStitched	12	6295053	6307337	3	6	2955.5304
3_NA_peak_13625_lociStitched	19	57351502	57363786	3	6	3788.3856
4_NA_peak_24986_lociStitched	8	144291247	144303529	4	8	13053.3096
2_NA_peak_13655_lociStitched	19	57935194	57947473	2	4	1344.5505
5_NA_peak_21017_lociStitched	5	179622493	179634771	5	10	8660.9012
3_NA_peak_16294_lociStitched	20	60046482	60058754	3	6	6513.9776
2_NA_peak_25977_lociStitched	9	136632691	136644959	2	4	3150.4224
2_NA_peak_16512_lociStitched	21	33479675	33491941	2	4	2481.4118
2_NA_peak_11824_lociStitched	18	9672924	9685188	2	4	3061.0944
3_NA_peak_22925_lociStitched	7	41692700	41704959	3	6	3425.1646
4_NA_peak_9724_lociStitched	16	29961825	29974076	4	8	3378.8258
2_NA_peak_17870_lociStitched	3	51983478	51995720	2	4	4217.369
3_NA_peak_9192_lociStitched	15	90859806	90872041	3	6	5350.3655
2_NA_peak_11756_lociStitched	18	2960063	2972294	2	4	6570.4932
4_NA_peak_26670_lociStitched	X	53422393	53434621	4	8	12136.29
2_NA_peak_19100_lociStitched	4	22910644	22922862	2	4	3196.2288
2_NA_peak_12807_lociStitched	19	17847908	17860125	2	4	5993.6602
2_NA_peak_26021_lociStitched	9	137578753	137590956	2	4	2394.2286
3_NA_peak_12219_lociStitched	18	79394245	79406446	3	6	4592.4564
3_NA_peak_19029_lociStitched	4	8428299	8440500	3	6	3881.1381
2_NA_peak_7935_lociStitched	14	64914571	64926769	2	4	5049.972
3_NA_peak_26_lociStitched	1	1201321	1213518	3	6	7438.9503
2_NA_peak_16146_lociStitched	20	47489951	47502147	2	4	3511.2284
2_NA_peak_23948_lociStitched	8	65830193	65842378	2	4	22782.2945
3_NA_peak_803_lociStitched	1	37474740	37486924	3	6	10882.7488
2_NA_peak_8733_lociStitched	15	56353051	56365235	2	4	1581.4832
4_NA_peak_26087_lociStitched	GL000225.1	99357	111540	4	8	4586.8995
2_NA_peak_20123_lociStitched	5	33229439	33241622	2	4	4599.0825
2_NA_peak_6874_lociStitched	12	124927670	124939841	2	4	2022.8202
2_NA_peak_15572_lociStitched	2	239401529	239413690	2	4	3923.1386
2_NA_peak_21285_lociStitched	6	15662869	15675029	2	4	1432.448
2_NA_peak_11473_lociStitched	17	74431031	74443189	2	4	4821.8628
2_NA_peak_2850_lociStitched	1	235062786	235074943	2	4	5587.3572
2_NA_peak_17270_lociStitched	22	46762327	46774483	2	4	4838.088
2_NA_peak_9893_lociStitched	16	50697977	50710129	2	4	3589.7008
2_NA_peak_26976_lociStitched	X	136767696	136779847	2	4	2160.4478
2_NA_peak_12640_lociStitched	19	12669591	12681741	2	4	4115.205
2_NA_peak_8139_lociStitched	14	86071652	86083799	2	4	3816.5874
2_NA_peak_12578_lociStitched	19	10836418	10848562	2	4	2756.688
3_NA_peak_1851_lociStitched	1	150150600	150162742	3	6	10443.3342
4_NA_peak_7681_lociStitched	14	24299576	24311711	4	8	4887.978
3_NA_peak_25705_lociStitched	9	122816836	122828960	3	6	5716.466
2_NA_peak_16077_lociStitched	20	41317395	41329518	2	4	2807.6868
2_NA_peak_10770_lociStitched	17	30104935	30117058	2	4	4658.8689
2_NA_peak_16885_lociStitched	22	24259215	24271335	2	4	3525.708
3_NA_peak_6002_lociStitched	12	47705880	47717996	3	6	6949.7376
2_NA_peak_18803_lociStitched	3	186242258	186254372	2	4	2076.3396
2_NA_peak_16410_lociStitched	21	8420151	8432260	2	4	9727.1597
2_NA_peak_7237_lociStitched	13	48221291	48233398	2	4	3609.0967
2_NA_peak_16797_lociStitched	22	19974961	19987065	2	4	4006.424
2_NA_peak_20856_lociStitched	5	157731824	157743927	2	4	845.9997
5_NA_peak_6251_lociStitched	12	57740722	57752822	5	10	6918.78
3_NA_peak_22282_lociStitched	6	125944841	125956938	3	6	2759.3257
3_NA_peak_25408_lociStitched	9	79661925	79674016	3	6	2996.1498
2_NA_peak_15915_lociStitched	20	26605624	26617709	2	4	1800.665
2_NA_peak_15377_lociStitched	2	218125714	218137793	2	4	2128.3198
5_NA_peak_25237_lociStitched	9	36142936	36155014	5	10	12844.953
3_NA_peak_14440_lociStitched	2	85406510	85418584	3	6	8346.7562
2_NA_peak_5623_lociStitched	12	6766651	6778723	2	4	4627.1976
3_NA_peak_12350_lociStitched	19	2888982	2901048	3	6	2434.9188
2_NA_peak_7419_lociStitched	13	80862571	80874637	2	4	2584.5372
3_NA_peak_8063_lociStitched	14	75247469	75259529	3	6	17014.248
2_NA_peak_11579_lociStitched	17	77454393	77466450	2	4	6458.9349
2_NA_peak_2578_lociStitched	1	207309729	207321784	2	4	5517.5735
2_NA_peak_25490_lociStitched	9	92313748	92325800	2	4	3738.5304
3_NA_peak_19182_lociStitched	4	38804378	38816428	3	6	5779.18
